trap_year,Z1,Z2,Z3
E_E1-1-14_2014,-0.05876323225931547,0.2682435188739277,-0.03277912985901328
E_E1-1-14_2015,-0.24614193206256774,-0.3699811355072814,0.384157249836747
E_E1-1-14_2016,0.36904907808436,-0.05908398566728773,-0.03361182700220022
E_E1-1-14_2017,-0.037770337412450214,0.23667550501451856,-0.001343246515297991
E_E1-1-15_2011,-0.0637392354500704,-0.1636912796638721,0.22621663169995243
E_E1-1-15_2012,-0.012134909368036996,-0.44782876346597295,0.12858497576606284
E_E1-1-15_2014,-0.05876323225931547,0.2682435188739277,-0.03277912985901328
E_E1-1-15_2015,-0.06471284679682238,0.15811617005632514,0.04551082816221949
E_E1-1-15_2016,-0.05876323225931547,0.2682435188739277,-0.03277912985901328
E_E1-1-15_2017,-0.16380131345903115,-0.2053068150200104,0.16744628260136885
E_E1-1-16_2011,-0.027057925583937985,-0.8299870623139411,-0.5917327249565097
E_E1-1-16_2012,-0.2918135043898278,-1.019258597602052,0.37208354981317526
E_E1-1-16_2014,-0.05676107833663601,0.2534692643373776,-0.03914976123077776
E_E1-1-16_2015,-0.0021566036603323895,-0.536459543306192,-0.3294017884367393
E_E1-1-16_2016,0.024651867299952737,-0.5732043371994218,-0.4404225221969909
E_E1-1-16_2017,-0.05876323225931547,0.2682435188739277,-0.03277912985901328
E_E1-1-17_2011,0.21857509922909094,-0.9190329587985628,-0.15427421736247912
E_E1-1-17_2012,0.018782498312887703,-0.6811908137538393,-0.10368294781705009
E_E1-1-17_2014,-0.04896373419490265,0.11775239009944592,0.0011334610876021708
E_E1-1-17_2015,-0.053228348351019784,-0.6170092662777925,-0.47588089101653536
E_E1-1-17_2016,-0.05876323225931547,0.2682435188739277,-0.03277912985901328
E_E1-1-17_2017,-0.05676107833663601,0.2534692643373776,-0.03914976123077776
E_E1-1-18_2011,0.40692839030156036,-0.9770546987895224,-0.910121626008265
E_E1-1-18_2012,-0.021103803712069734,-0.31009323611338574,0.09754681002192558
E_E1-1-18_2014,-0.05876323225931547,0.2682435188739277,-0.03277912985901328
E_E1-1-18_2015,-0.16862415984723936,-1.3119164443717062,0.6424339849167513
E_E1-1-18_2016,0.059394638820190415,0.17783863769767688,-0.033009113240309446
E_E1-1-18_2017,0.5085579177337528,0.022645439388432873,-0.057149135971942315
E_E1-1-19_2011,-0.07410727271536027,-0.03183822133817445,0.20870909637462745
E_E1-1-19_2012,0.059394638820190415,0.17783863769767688,-0.033009113240309446
E_E1-1-19_2014,-0.24669980777945297,-0.11467105232246888,0.18493815375670525
E_E1-1-19_2015,-0.317495846184869,-0.11265521790404585,0.6043649130125088
E_E1-1-19_2016,0.053953806161762645,0.07689286485007066,0.05650006144937783
E_E1-1-19_2017,0.059394638820190415,0.17783863769767688,-0.033009113240309446
E_E1-1-1_2011,0.2959935969653432,-0.9903760246388653,-0.5988865024066692
E_E1-1-1_2012,-0.13912995496957534,-0.584128997575968,0.17754892245896345
E_E1-1-1_2014,-0.04896373419490265,0.11775239009944592,0.0011334610876021708
E_E1-1-1_2015,-0.05876323225931547,0.2682435188739277,-0.03277912985901328
E_E1-1-1_2016,-0.0534026727396203,0.14644449609221125,0.06610346298531009
E_E1-1-1_2017,0.0031558779491880095,-0.2555979189191573,-0.1740721112365612
E_E1-1-20_2011,0.5663249264958966,-1.1660188609951392,0.5095982222221829
E_E1-1-20_2012,0.3283484456521748,-0.7585315199188682,-0.35782712265636957
E_E1-1-20_2014,0.1476875518445513,-0.14878859072606326,0.3615105426263068
E_E1-1-20_2015,-0.30488077127568836,-0.43255555771824095,0.815229450529265
E_E1-1-20_2016,0.1476875518445513,-0.14878859072606326,0.3615105426263068
E_E1-1-20_2017,-0.03655571392947528,0.2251505383606918,-0.007248517528335698
E_E1-1-21_2011,0.044453342839812005,-0.6155514165892375,-0.08044023530657828
E_E1-1-21_2012,-0.09921775924461239,-0.3704155200229218,0.0473163263570831
E_E1-1-21_2014,-0.07840456334485843,0.056572938083921664,-0.01108241640895407
E_E1-1-21_2015,-0.3819754791195747,-1.5599139699194287,0.7996738187890425
E_E1-1-21_2016,-0.0033102594548223034,-0.14095395877331615,-0.20922432930358223
E_E1-1-21_2017,-0.037770337412450214,0.23667550501451856,-0.001343246515297991
E_E1-1-22_2011,0.35323089749765846,-0.36247873464046415,-0.19398576424099007
E_E1-1-22_2012,-0.07972224276673569,0.06522436757114677,-0.007012351378377676
E_E1-1-22_2014,-0.06556131417170254,0.16429535507321397,0.048242083769683336
E_E1-1-22_2015,-0.18657407922994507,-0.47469967115729467,0.011599276291710876
E_E1-1-22_2016,0.24053087397156636,0.0392477874566905,-0.03336167818968413
E_E1-1-22_2017,-0.019770239963260723,-0.41168513764740755,0.0259714649988698
E_E1-1-23_2011,-0.07883076854813048,-0.3761501047065723,0.015547462770478759
E_E1-1-23_2012,0.030688695460602766,-0.6768580057522682,-0.46102399978162284
E_E1-1-23_2014,-0.12450502156310483,0.10511009794100473,0.6082115338404477
E_E1-1-23_2015,0.10254012304367635,-0.2109851540631884,-0.2056565697941882
E_E1-1-23_2016,0.36904907808436,-0.05908398566728773,-0.03361182700220022
E_E1-1-23_2017,-0.10653600923757676,-0.6470536979184738,0.03133911640775898
E_E1-1-24_2011,0.3729737580092399,-0.7445378195911775,0.19740064719479253
E_E1-1-24_2012,0.03590913280172736,-0.7541211296467683,-0.427487218000016
E_E1-1-24_2014,-0.0033102594548223034,-0.14095395877331615,-0.20922432930358223
E_E1-1-24_2015,-0.05876323225931547,0.2682435188739277,-0.03277912985901328
E_E1-1-24_2016,-0.07605033123735618,-0.6072950861840185,-0.3545963026266059
E_E1-1-24_2017,-0.05876323225931547,0.2682435188739277,-0.03277912985901328
E_E1-1-25_2011,0.6733440060252684,-1.6558387739239087,0.5888576531529561
E_E1-1-25_2012,-0.021103803712069734,-0.31009323611338574,0.09754681002192558
E_E1-1-25_2014,-0.05676107833663601,0.2534692643373776,-0.03914976123077776
E_E1-1-25_2015,-0.04896373419490265,0.11775239009944592,0.0011334610876021708
E_E1-1-25_2016,-0.05876323225931547,0.2682435188739277,-0.03277912985901328
E_E1-1-25_2017,-0.0626212840085716,-0.12883415357178218,-0.23493242434603448
E_E1-1-26_2011,0.2568683546312297,-1.1037240065843057,-0.6207562011641464
E_E1-1-26_2012,-0.06556131417170254,0.16429535507321397,0.048242083769683336
E_E1-1-26_2014,-0.05876323225931547,0.2682435188739277,-0.03277912985901328
E_E1-1-26_2015,0.0639708670748812,0.048320367036306246,0.005676308723460206
E_E1-1-26_2016,-0.05876323225931547,0.2682435188739277,-0.03277912985901328
E_E1-1-26_2017,-0.05876323225931547,0.2682435188739277,-0.03277912985901328
E_E1-1-27_2011,0.525976840124122,-0.12084366244952213,-0.04295805603845648
E_E1-1-27_2012,0.02483555367400745,-0.7258397073288199,-0.05590834415603376
E_E1-1-27_2014,-0.06856768704707834,0.04304426262250251,0.0033801270774341825
E_E1-1-27_2015,0.24493547769099114,-0.21708196723242246,0.3499012149952092
E_E1-1-27_2016,-0.008038445076043645,-0.44940755659812015,-0.36718751770482216
E_E1-1-27_2017,-0.05876323225931547,0.2682435188739277,-0.03277912985901328
E_E1-1-28_2011,0.20535120335413723,-0.5272735094247852,0.03513122549908042
E_E1-1-28_2012,0.1072612280141683,-0.5423274471090725,0.6521691043460559
E_E1-1-28_2014,-0.05876323225931547,0.2682435188739277,-0.03277912985901328
E_E1-1-28_2015,0.024759458154926743,-0.6386272041579981,-0.056627381103001306
E_E1-1-28_2016,-0.05676107833663601,0.2534692643373776,-0.03914976123077776
E_E1-1-28_2017,-0.06391786504495617,-0.05745164102259795,-0.5731823454059132
E_E1-1-29_2011,0.22409111885866848,-0.9986637105306662,-0.18273942013384226
E_E1-1-29_2012,-0.0762718281724626,-1.1966473211853148,-0.4160622090632887
E_E1-1-29_2014,0.1627738301929585,-0.40649016704374624,0.3473712438722109
E_E1-1-29_2015,-0.0028154660326699388,-0.8196743422357693,0.23887078071446122
E_E1-1-29_2016,-0.05876323225931547,0.2682435188739277,-0.03277912985901328
E_E1-1-29_2017,-0.05676107833663601,0.2534692643373776,-0.03914976123077776
E_E1-1-2_2011,0.05550058810091497,-0.3755228282548743,0.07197280604513212
E_E1-1-2_2012,-0.04262281705465349,-0.4248139592843388,-0.10645962056064479
E_E1-1-2_2014,-0.03266671958974716,-0.13252125733262113,0.05753165478312539
E_E1-1-2_2015,-0.07578789756526805,-0.49706115765866665,0.2386882600575012
E_E1-1-2_2016,0.24053087397156636,0.0392477874566905,-0.03336167818968413
E_E1-1-2_2017,-0.07840456334485843,0.056572938083921664,-0.01108241640895407
E_E1-1-30_2011,0.07838170608450097,-0.9982642506451749,-0.8587357200389758
E_E1-1-30_2012,0.07669018020544188,-0.5338309947109903,-0.5806263650102425
E_E1-1-30_2014,-0.24954762903706795,-0.09761849963325935,0.193148252027855
E_E1-1-30_2015,-0.05876323225931547,0.2682435188739277,-0.03277912985901328
E_E1-1-30_2016,-0.06471284679682238,0.15811617005632514,0.04551082816221949
E_E1-1-30_2017,-0.05876323225931547,0.2682435188739277,-0.03277912985901328
E_E1-1-31_2011,-0.08888409663098108,-1.1699030749688821,-0.5994650394000259
E_E1-1-31_2012,0.059394638820190415,0.17783863769767688,-0.033009113240309446
E_E1-1-31_2014,-0.0033102594548223034,-0.14095395877331615,-0.20922432930358223
E_E1-1-31_2015,0.019444135492853253,-0.3456323839153632,0.2553279042655366
E_E1-1-31_2016,0.07148732900951837,0.15869702198123087,-0.014107084512199596
E_E1-1-31_2017,-0.07078171406236353,-0.16321282545424529,-0.49334555966357563
E_E1-1-32_2011,0.17794022058699938,-0.8751810122671074,-0.49590816009093946
E_E1-1-32_2012,-0.05676107833663601,0.2534692643373776,-0.03914976123077776
E_E1-1-32_2014,-0.05676107833663601,0.2534692643373776,-0.03914976123077776
E_E1-1-32_2015,-0.05639211360093223,-0.38716204186924796,0.1463634062440064
E_E1-1-32_2016,-0.05876323225931547,0.2682435188739277,-0.03277912985901328
E_E1-1-32_2017,0.16233637737802575,-0.06423447390674766,0.2983072489658834
E_E1-1-33_2011,0.6606454738285514,-0.6285447388668418,0.6980026775557473
E_E1-1-33_2012,0.6086551777953503,-1.1606998084586115,0.03273493205150244
E_E1-1-33_2014,0.24053087397156636,0.0392477874566905,-0.03336167818968413
E_E1-1-33_2015,-0.03266671958974716,-0.13252125733262113,0.05753165478312539
E_E1-1-33_2016,0.781931946418434,-0.6294330584384304,0.6740883268661311
E_E1-1-33_2017,-0.10463995576986287,-0.20062991945091524,0.19345963276566908
E_E1-1-34_2011,0.6443614235107602,-0.7312141953196667,0.03581728988441098
E_E1-1-34_2012,0.03708324295448984,-0.35810704581058916,0.9642366194333083
E_E1-1-34_2014,-0.05876323225931547,0.2682435188739277,-0.03277912985901328
E_E1-1-34_2015,-0.10778445025513603,-0.26004805357690103,0.0213719516128055
E_E1-1-34_2016,-0.03655571392947528,0.2251505383606918,-0.007248517528335698
E_E1-1-34_2017,-0.05876323225931547,0.2682435188739277,-0.03277912985901328
E_E1-1-35_2011,-0.0687105372103676,-0.5260799913261403,-0.4383672993266172
E_E1-1-35_2012,-0.21227424623963567,-1.1522184480413684,-0.40954962285653895
E_E1-1-35_2014,-0.05876323225931547,0.2682435188739277,-0.03277912985901328
E_E1-1-35_2015,-0.20859871689342901,-0.4650351040055706,0.25445325384805584
E_E1-1-35_2016,-0.07972224276673569,0.06522436757114677,-0.007012351378377676
E_E1-1-35_2017,-0.06556131417170254,0.16429535507321397,0.048242083769683336
E_E1-1-36_2011,0.26912739685856407,-0.5336267755525299,-0.13150086786637522
E_E1-1-36_2012,-0.08428769433323424,-0.03668099423239779,0.06693021662238025
E_E1-1-36_2014,-0.06556131417170254,0.16429535507321397,0.048242083769683336
E_E1-1-36_2015,-0.03759797216215113,0.10181984470080119,0.017988959094129696
E_E1-1-36_2016,0.42671331714663924,-0.2151810386012014,0.28783112883808226
E_E1-1-36_2017,-0.04896373419490265,0.11775239009944592,0.0011334610876021708
E_E1-1-37_2011,0.3860570794093422,-1.0137980736318872,0.20135656991043413
E_E1-1-37_2012,-0.05876323225931547,0.2682435188739277,-0.03277912985901328
E_E1-1-37_2014,-0.06556131417170254,0.16429535507321397,0.048242083769683336
E_E1-1-37_2015,-0.036939884142434556,-0.41305710578332056,0.09179903905042275
E_E1-1-37_2016,0.5044210657875896,-0.5786434805529804,0.8105631544500209
E_E1-1-37_2017,0.2665090834618366,-0.5083941167292938,0.5735021478100726
E_E1-1-38_2011,0.2608326825711185,-0.13412936228766675,0.2870185570651079
E_E1-1-38_2012,-0.09817975173811977,-0.25463884874173914,0.6680117290706918
E_E1-1-38_2014,-0.05876323225931547,0.2682435188739277,-0.03277912985901328
E_E1-1-38_2015,-0.08840453904436398,-0.277368310702819,0.386977150754515
E_E1-1-38_2016,-0.13582105613961207,-0.4469268825851687,0.3793732987073432
E_E1-1-38_2017,-0.04304423288480487,-0.6216602568633884,0.11213957468415288
E_E1-1-39_2011,-0.07080135408130026,-0.011941501869053461,-0.5593692080367956
E_E1-1-39_2012,0.37979913598572373,-1.022783903985303,-1.274359373786932
E_E1-1-39_2014,-0.0033102594548223034,-0.14095395877331615,-0.20922432930358223
E_E1-1-39_2015,-0.03656581310785193,-0.10459073924180488,0.07063886881028185
E_E1-1-39_2016,-0.05676107833663601,0.2534692643373776,-0.03914976123077776
E_E1-1-39_2017,-0.10731569265879994,-0.6666514441259079,-0.3897027526177851
E_E1-1-3_2011,0.09587464904751147,-0.9080565291474025,-0.2951908526738529
E_E1-1-3_2012,0.0346137000738061,-0.4208016891415874,-0.32989415572295855
E_E1-1-3_2014,-0.2245474677316734,-0.5686422688041691,0.007895182942320937
E_E1-1-3_2015,0.040305162169791686,-0.5217107346714683,-0.29895334759936554
E_E1-1-3_2016,-0.056038863493779616,-0.1674937210447326,-0.2508817347288591
E_E1-1-3_2017,-0.0626212840085716,-0.12883415357178218,-0.23493242434603448
E_E1-1-40_2011,0.34962499932860946,-0.2824209194402585,-0.5133923465026231
E_E1-1-40_2012,0.18564705630131945,-0.5022844202985954,0.1771982332366601
E_E1-1-40_2014,-0.05876323225931547,0.2682435188739277,-0.03277912985901328
E_E1-1-40_2015,-0.05876323225931547,0.2682435188739277,-0.03277912985901328
E_E1-1-40_2016,0.22903429934832698,-0.03544549609542208,0.05675754754629619
E_E1-1-40_2017,-0.037867879585985705,-0.38886825508825934,-0.00033707134194132723
E_E1-1-41_2011,0.8623806201451976,-1.2624865801062923,0.7477319356294478
E_E1-1-41_2012,0.27380572722195745,-0.3911009268331198,0.5390055130000619
E_E1-1-41_2014,-0.05876323225931547,0.2682435188739277,-0.03277912985901328
E_E1-1-41_2015,-0.5998353166634086,-0.8341729991057452,0.5940320383807292
E_E1-1-41_2016,-0.14189363458530815,-0.7422430201096322,-0.11721177192637479
E_E1-1-41_2017,-0.07820063707016542,-0.03498164998441172,0.19577767652692038
E_E1-1-42_2011,0.16558752153563272,-0.412689580720909,-0.24567516924772106
E_E1-1-42_2012,0.09570371512714092,-1.290822094534895,-0.7520018072096659
E_E1-1-42_2014,-0.05676107833663601,0.2534692643373776,-0.03914976123077776
E_E1-1-42_2015,0.3454395615376534,-0.6747474954930771,0.00646175439881537
E_E1-1-42_2016,0.059394638820190415,0.17783863769767688,-0.033009113240309446
E_E1-1-42_2017,0.08806451895561973,-0.8152249122522811,-0.4999687237957632
E_E1-1-43_2011,0.08435760280091659,-0.49512479512255286,-0.37116127056073456
E_E1-1-43_2012,-0.07840456334485843,0.056572938083921664,-0.01108241640895407
E_E1-1-43_2014,0.09383634902883004,-0.6311590323096337,0.152642074297674
E_E1-1-43_2015,-0.040209186318872034,-0.09980785634209605,0.06496294630775665
E_E1-1-43_2016,-0.0626212840085716,-0.12883415357178218,-0.23493242434603448
E_E1-1-43_2017,-0.2361518855107429,-0.7225781888393242,0.20702679395530615
E_E1-1-44_2011,0.14577150391168064,-0.3974406765427534,0.10529678367597438
E_E1-1-44_2012,-0.026212308362442864,-0.721434329717971,-0.21922042489312582
E_E1-1-44_2014,-0.05876323225931547,0.2682435188739277,-0.03277912985901328
E_E1-1-44_2015,-0.0379105714531255,0.10464262725285198,0.019530457278226353
E_E1-1-44_2016,-0.2499828105990263,-0.11040358561528757,0.18052401605692
E_E1-1-44_2017,0.05272918913378745,-0.6220301270204511,-0.44133492978013206
E_E1-1-45_2011,0.36944747434884184,-1.0033009850813142,-0.515710521274115
E_E1-1-45_2012,0.1716297551614398,-1.0459513666159466,-0.5847758776462206
E_E1-1-45_2014,-0.05876323225931547,0.2682435188739277,-0.03277912985901328
E_E1-1-45_2015,-0.07820063707016542,-0.03498164998441172,0.19577767652692038
E_E1-1-45_2016,-0.037770337412450214,0.23667550501451856,-0.001343246515297991
E_E1-1-45_2017,-0.05676107833663601,0.2534692643373776,-0.03914976123077776
E_E1-1-46_2011,0.09972615560723253,-0.7128023034719294,0.6710500934152818
E_E1-1-46_2012,-0.03681359541849099,-0.6920115761871831,0.26950307318132705
E_E1-1-46_2014,-0.05876323225931547,0.2682435188739277,-0.03277912985901328
E_E1-1-46_2015,-0.037770337412450214,0.23667550501451856,-0.001343246515297991
E_E1-1-46_2016,-0.037770337412450214,0.23667550501451856,-0.001343246515297991
E_E1-1-46_2017,-0.04896373419490265,0.11775239009944592,0.0011334610876021708
E_E1-1-47_2011,0.2030045940588193,-1.0391191741026584,-0.3934329472067804
E_E1-1-47_2012,0.030985707883539812,-0.41571689509326537,-0.3356222119302114
E_E1-1-47_2014,-0.05876323225931547,0.2682435188739277,-0.03277912985901328
E_E1-1-47_2015,-0.06871756090324421,-0.318848847017997,0.43889065297038815
E_E1-1-47_2016,0.16233637737802575,-0.06423447390674766,0.2983072489658834
E_E1-1-47_2017,-0.05876323225931547,0.2682435188739277,-0.03277912985901328
E_E1-1-48_2011,0.4230520054972134,-0.6737633850763484,0.32871315157396164
E_E1-1-48_2012,0.1476875518445513,-0.14878859072606326,0.3615105426263068
E_E1-1-48_2014,0.3043143509971136,-0.2777335016317143,0.5109126589688396
E_E1-1-48_2015,-0.10723678924443844,-0.9497657639042696,-0.21712538316715607
E_E1-1-48_2016,0.15327743628144636,-0.45121599324428463,0.07853543527755155
E_E1-1-48_2017,0.011722131659796187,-0.8535331271077002,-1.178071162601473
E_E1-1-4_2011,0.04610502623741173,-0.18992151667411034,-0.2242267470209988
E_E1-1-4_2012,-0.0033102594548223034,-0.14095395877331615,-0.20922432930358223
E_E1-1-4_2014,-0.021103803712069734,-0.31009323611338574,0.09754681002192558
E_E1-1-4_2015,-0.24954762903706795,-0.09761849963325935,0.193148252027855
E_E1-1-4_2016,0.0346137000738061,-0.4208016891415874,-0.32989415572295855
E_E1-1-4_2017,-0.05876323225931547,0.2682435188739277,-0.03277912985901328
E_E1-1-5_2011,0.2999665231967203,-1.3027128904867686,0.17402587025656543
E_E1-1-5_2012,0.21748264967567107,-0.6217237432694512,-0.46720806208993904
E_E1-1-5_2014,-0.04896373419490265,0.11775239009944592,0.0011334610876021708
E_E1-1-5_2015,0.1629804459741533,-0.5681428641849285,0.3705449332166692
E_E1-1-5_2016,0.2608326825711185,-0.13412936228766675,0.2870185570651079
E_E1-1-5_2017,-0.03266671958974716,-0.13252125733262113,0.05753165478312539
E_E1-1-6_2011,0.23488838671585227,-0.8159008713855044,-0.5450086295431639
E_E1-1-6_2012,-0.07972224276673569,0.06522436757114677,-0.007012351378377676
E_E1-1-6_2014,-0.05876323225931547,0.2682435188739277,-0.03277912985901328
E_E1-1-6_2015,0.013927676348490278,-1.3361790419543922,-0.4273138413633166
E_E1-1-6_2016,-0.056038863493779616,-0.1674937210447326,-0.2508817347288591
E_E1-1-6_2017,-0.05876323225931547,0.2682435188739277,-0.03277912985901328
E_E1-1-7_2011,0.024651867299952737,-0.5732043371994218,-0.4404225221969909
E_E1-1-7_2012,0.0346137000738061,-0.4208016891415874,-0.32989415572295855
E_E1-1-7_2014,-0.05676107833663601,0.2534692643373776,-0.03914976123077776
E_E1-1-7_2015,-0.26195717566771304,-0.978316210201661,-0.28648259987710284
E_E1-1-7_2016,-0.05676107833663601,0.2534692643373776,-0.03914976123077776
E_E1-1-7_2017,-0.05876323225931547,0.2682435188739277,-0.03277912985901328
E_E1-1-8_2011,0.6843764976478127,-0.5474329717375841,0.4673536191827675
E_E1-1-8_2012,-0.20322948672068888,-0.43748889648418976,0.8966395415926638
E_E1-1-8_2014,-0.05876323225931547,0.2682435188739277,-0.03277912985901328
E_E1-1-8_2015,-0.1919110351830542,-0.7674934081194129,0.2736064800570548
E_E1-1-8_2016,-0.05876323225931547,0.2682435188739277,-0.03277912985901328
E_E1-1-8_2017,-0.05876323225931547,0.2682435188739277,-0.03277912985901328
E_E1-1-9_2011,0.5452241177628486,-1.4161910358709073,-0.49918102647980256
E_E1-1-9_2012,0.0346137000738061,-0.4208016891415874,-0.32989415572295855
E_E1-1-9_2014,-0.05876323225931547,0.2682435188739277,-0.03277912985901328
E_E1-1-9_2015,-0.23395357166329284,-0.2318808965950766,0.20819354773094645
E_E1-1-9_2016,-0.05676107833663601,0.2534692643373776,-0.03914976123077776
E_E1-1-9_2017,-0.05876323225931547,0.2682435188739277,-0.03277912985901328
E_E1-2-10_2011,-0.03952067374412854,-0.22384926929725127,0.13245735532832315
E_E1-2-10_2012,0.052348776489259494,-0.33419390428071444,0.1805245253363023
E_E1-2-10_2014,-0.3467800978852595,-0.33472418762936024,0.7045727968545198
E_E1-2-10_2015,0.15623380867443792,-0.3082749487543187,0.8645233675783776
E_E1-2-10_2016,0.025243488541277656,-0.09036353824806317,0.07796975357292102
E_E1-2-10_2017,-0.03460272410695513,-0.10282682991876066,-0.5313492574321248
E_E1-2-11_2011,0.5794866437339216,-0.5747891203246998,0.8328488853771305
E_E1-2-11_2012,-0.06471284679682238,0.15811617005632514,0.04551082816221949
E_E1-2-11_2014,-0.05876323225931547,0.2682435188739277,-0.03277912985901328
E_E1-2-11_2015,-0.07257004641617919,-0.04258431180059158,0.20353934236758656
E_E1-2-11_2016,-0.06556131417170254,0.16429535507321397,0.048242083769683336
E_E1-2-11_2017,-0.18784922659059905,0.3191415155890042,0.6064536422642546
E_E1-2-12_2011,0.17567045240301912,-0.7130525773540797,-0.4648373327151593
E_E1-2-12_2012,0.22201518835170542,-1.0236012777238865,-0.2798718601098081
E_E1-2-12_2014,-0.05876323225931547,0.2682435188739277,-0.03277912985901328
E_E1-2-12_2015,-0.06556131417170254,0.16429535507321397,0.048242083769683336
E_E1-2-12_2016,-0.10666127299998025,-1.7387384343277879,-0.290364617163555
E_E1-2-12_2017,-0.05676107833663601,0.2534692643373776,-0.03914976123077776
E_E1-2-13_2011,-0.13158660951618079,-0.7573447806017005,-0.4390831993447329
E_E1-2-13_2012,-0.07080135408130026,-0.011941501869053461,-0.5593692080367956
E_E1-2-13_2014,-0.24669980777945297,-0.11467105232246888,0.18493815375670525
E_E1-2-13_2015,0.1072612280141683,-0.5423274471090725,0.6521691043460559
E_E1-2-13_2016,-0.05737728258023499,-1.4614596229863863,-0.19098935760373964
E_E1-2-13_2017,-0.05876323225931547,0.2682435188739277,-0.03277912985901328
E_E1-2-14_2011,0.33192095713048486,-1.1931674065916653,-0.08724444362464145
E_E1-2-14_2012,0.12072092324295793,-0.605031695351037,-0.15887440139700357
E_E1-2-14_2014,-0.057836974578840614,-0.5879859849917674,-0.13290644929447887
E_E1-2-14_2015,-0.05876323225931547,0.2682435188739277,-0.03277912985901328
E_E1-2-14_2016,0.27039157934654867,-0.5056656147817171,0.6763056468151157
E_E1-2-14_2017,-0.18396291069049567,-0.7362042834720743,-0.13687710618103402
E_E1-2-15_2011,-0.09561034563989267,-0.6684275511886628,0.0321635650894215
E_E1-2-15_2012,-0.07257004641617919,-0.04258431180059158,0.20353934236758656
E_E1-2-15_2014,-0.05676107833663601,0.2534692643373776,-0.03914976123077776
E_E1-2-15_2015,-0.06556131417170254,0.16429535507321397,0.048242083769683336
E_E1-2-15_2016,-0.1376409650992266,0.09977708742331068,0.5775199675020277
E_E1-2-15_2017,-0.05676107833663601,0.2534692643373776,-0.03914976123077776
E_E1-2-16_2011,0.29231098690517704,-0.5764489814677418,-0.35221112762521706
E_E1-2-16_2012,-0.025512594819748723,-1.1052795422653858,-0.2826445178718713
E_E1-2-16_2014,-0.05676107833663601,0.2534692643373776,-0.03914976123077776
E_E1-2-16_2015,0.10328888551473549,-0.21206627145937734,-0.20440820424228442
E_E1-2-16_2016,0.04447122806503814,-0.8724038474707266,-0.21525738709921743
E_E1-2-16_2017,-0.2499828105990263,-0.11040358561528757,0.18052401605692
E_E1-2-17_2011,0.3349750265326256,-1.3371260314764095,0.7932348058549472
E_E1-2-17_2012,0.16233637737802575,-0.06423447390674766,0.2983072489658834
E_E1-2-17_2014,-0.0033102594548223034,-0.14095395877331615,-0.20922432930358223
E_E1-2-17_2015,-0.05876323225931547,0.2682435188739277,-0.03277912985901328
E_E1-2-17_2016,-0.14028754818878245,0.1268443465072373,0.5902189397968252
E_E1-2-17_2017,-0.11889337001361178,-0.7167447299608994,0.14218022972693078
E_E1-2-18_2011,0.40238913961514483,-1.463399533291215,-0.6824187732909872
E_E1-2-18_2012,0.12530231252457275,-0.7300162189477248,-0.4517079211567733
E_E1-2-18_2014,-0.05876323225931547,0.2682435188739277,-0.03277912985901328
E_E1-2-18_2015,-0.07257004641617919,-0.04258431180059158,0.20353934236758656
E_E1-2-18_2016,-0.09410570594848239,-0.19076017318477131,0.22883551663919188
E_E1-2-18_2017,0.19411827554140423,-0.8507732496934357,-0.2302550452532144
E_E1-2-19_2011,0.02353299218069716,-1.06115332024826,-0.8543764259770108
E_E1-2-19_2012,-0.0033102594548223034,-0.14095395877331615,-0.20922432930358223
E_E1-2-19_2014,-0.05876323225931547,0.2682435188739277,-0.03277912985901328
E_E1-2-19_2015,-0.05876323225931547,0.2682435188739277,-0.03277912985901328
E_E1-2-19_2016,-0.05676107833663601,0.2534692643373776,-0.03914976123077776
E_E1-2-19_2017,-0.05876323225931547,0.2682435188739277,-0.03277912985901328
E_E1-2-1_2011,0.4099406246632224,-0.40063413977750884,0.6977023174413017
E_E1-2-1_2012,0.429987933821806,-0.25416520913527285,0.2676316215752561
E_E1-2-1_2014,-0.05876323225931547,0.2682435188739277,-0.03277912985901328
E_E1-2-1_2015,-0.05876323225931547,0.2682435188739277,-0.03277912985901328
E_E1-2-1_2016,-0.05676107833663601,0.2534692643373776,-0.03914976123077776
E_E1-2-1_2017,-0.06556131417170254,0.16429535507321397,0.048242083769683336
E_E1-2-20_2011,0.5511427609319874,-0.7490808161216056,0.9673477877690007
E_E1-2-20_2012,-0.2229888791213263,-0.7861959699222493,0.3055919285223375
E_E1-2-20_2014,0.4494107826206645,1.8978642459001724,-0.8316250919696138
E_E1-2-20_2015,-0.402964759836318,-0.4330557357949446,0.36596508154871316
E_E1-2-20_2016,-0.07257004641617919,-0.04258431180059158,0.20353934236758656
E_E1-2-20_2017,-0.2554752849864666,-0.5131557007546175,0.38762640108752816
E_E1-2-21_2011,0.10700123223896862,-0.3208801627909297,-0.1706420377971817
E_E1-2-21_2012,0.16233637737802575,-0.06423447390674766,0.2983072489658834
E_E1-2-21_2014,-0.12450502156310483,0.10511009794100473,0.6082115338404477
E_E1-2-21_2015,-0.0033102594548223034,-0.14095395877331615,-0.20922432930358223
E_E1-2-21_2016,-0.0033102594548223034,-0.14095395877331615,-0.20922432930358223
E_E1-2-21_2017,-0.06471284679682238,0.15811617005632514,0.04551082816221949
E_E1-2-22_2011,0.036919452215489146,-0.10180071095390389,0.21028852176156426
E_E1-2-22_2012,0.0034828020686804182,-0.8027732178074938,-0.08828533576706739
