Forest type,Plot,Core,Data type,Date,Date of previous collection,Days between collections,"CoarseRoots, Mg C ha-1 year-1","FineRoots, Mg C ha-1 year-1",Remarsk
Logged,B South,14,NPP,27/07/2013,06/04/2013,112,0,0.378575297831536,
Logged,B South,15,NPP,27/07/2013,06/04/2013,112,0,0.79152327379106,
Logged,B South,16,NPP,27/07/2013,06/04/2013,112,0,0.636960603463488,
Logged,Tower,1,NPP,29/07/2013,09/04/2013,111,0,2.33740443544989,
Logged,Tower,2,NPP,29/07/2013,09/04/2013,111,0,1.34944849704576,
Logged,Tower,3,NPP,29/07/2013,09/04/2013,111,0,1.82449589430127,
Logged,Tower,4,NPP,29/07/2013,09/04/2013,111,0,0.316252223773052,
Logged,Tower,5,NPP,29/07/2013,09/04/2013,111,0,0.212121041064342,
Logged,Tower,6,NPP,29/07/2013,09/04/2013,111,0,0.048654188272777,
Logged,Tower,7,NPP,29/07/2013,09/04/2013,111,0,2.14692732433708,
Logged,Tower,8,NPP,29/07/2013,09/04/2013,111,0,1.51922486532423,
Logged,Tower,9,NPP,29/07/2013,09/04/2013,111,0,0.519914866285746,
Logged,Tower,10,NPP,29/07/2013,09/04/2013,111,0,0.181669830872263,
Logged,Tower,11,NPP,29/07/2013,09/04/2013,111,0,0.190386643825526,
Logged,Tower,12,NPP,29/07/2013,09/04/2013,111,0,0.121635470681943,
Logged,Tower,13,NPP,29/07/2013,09/04/2013,111,0,0.242226440390387,
Logged,Tower,14,NPP,29/07/2013,09/04/2013,111,0,0.121113221354141,
Logged,Tower,15,NPP,29/07/2013,09/04/2013,111,0,0.467604795776413,
Logged,Tower,16,NPP,29/07/2013,09/04/2013,111,0,2.59627321378225,
Logged,E,1,NPP,30/07/2013,26/03/2013,126,0,14.1625977651994,
Logged,E,2,NPP,30/07/2013,26/03/2013,126,2.47132258856582,7.6255956186539,
Logged,E,3,NPP,30/07/2013,26/03/2013,126,0,6.11955579881787,
Logged,E,4,NPP,30/07/2013,26/03/2013,126,0,2.04369691109343,
Logged,E,5,NPP,30/07/2013,26/03/2013,126,0,1.77090686824176,
Logged,E,6,NPP,30/07/2013,26/03/2013,126,0,1.98820189386534,
Logged,E,7,NPP,30/07/2013,26/03/2013,126,0,2.85465183229876,
Logged,E,8,NPP,30/07/2013,26/03/2013,126,0,0.472152634505228,
Logged,E,9,NPP,30/07/2013,26/03/2013,126,0,1.52229106079907,
Logged,E,10,NPP,30/07/2013,26/03/2013,126,0,0.902729421504696,
Logged,E,11,NPP,30/07/2013,26/03/2013,126,0,0.839897060618844,
Logged,E,12,NPP,30/07/2013,26/03/2013,126,0,1.89509209647165,
Logged,E,13,NPP,30/07/2013,26/03/2013,126,0,1.74443833084904,
Logged,E,14,NPP,30/07/2013,26/03/2013,126,0,0,Core empty
Logged,E,15,NPP,30/07/2013,26/03/2013,126,0,1.98736821577203,
Logged,E,16,NPP,30/07/2013,26/03/2013,126,0,0.81134145963192,
Logged,LF,1,NPP,31/07/2013,04/03/2013,149,0,3.2059300833683,
Logged,LF,2,NPP,31/07/2013,04/03/2013,149,0,2.58478004689516,
Logged,LF,3,NPP,31/07/2013,04/03/2013,149,0.649882684291906,12.0730944373534,
Logged,LF,4,NPP,31/07/2013,04/03/2013,149,0,2.11405388592759,
Logged,LF,5,NPP,31/07/2013,04/03/2013,149,0,2.21834485740991,
Logged,LF,6,NPP,31/07/2013,04/03/2013,149,0,1.10522475527271,
Logged,LF,7,NPP,31/07/2013,04/03/2013,149,0,1.79688514512481,
Logged,LF,8,NPP,31/07/2013,04/03/2013,149,0,0.453905656471685,
Logged,LF,9,NPP,31/07/2013,04/03/2013,149,0,2.2246145019275,
Logged,LF,10,NPP,31/07/2013,04/03/2013,149,0,2.39565515971674,
Logged,LF,11,NPP,31/07/2013,04/03/2013,149,0,1.20567924534273,
Logged,LF,12,NPP,31/07/2013,04/03/2013,149,0,0.863794413905094,
Logged,LF,13,NPP,31/07/2013,04/03/2013,149,0,2.49636761581538,
Logged,LF,14,NPP,31/07/2013,04/03/2013,149,0,2.43405566390967,
Logged,LF,15,NPP,31/07/2013,04/03/2013,149,0,3.04456237226274,
Logged,LF,16,NPP,31/07/2013,04/03/2013,149,0,0.132836898263812,
Old-growth,Belian,1,NPP,24/08/2013,16/03/2013,161,0,3.70546677133416,
Old-growth,Belian,2,NPP,24/08/2013,16/03/2013,161,0.397887357729738,4.67146658933947,
Old-growth,Belian,3,NPP,24/08/2013,16/03/2013,161,0.371361533881089,7.79060343572344,
Old-growth,Belian,4,NPP,24/08/2013,16/03/2013,161,0.030946794490091,4.37522967694935,
Old-growth,Belian,5,NPP,24/08/2013,16/03/2013,161,0.256416297203609,0.879678350318039,
Old-growth,Belian,6,NPP,24/08/2013,16/03/2013,161,0,0,Core empty
Old-growth,Belian,7,NPP,24/08/2013,16/03/2013,161,0,0.142325625175122,
Old-growth,Belian,8,NPP,24/08/2013,16/03/2013,161,0,2.28191762167117,
Old-growth,Belian,9,NPP,24/08/2013,16/03/2013,161,0,2.1825004047264,
Old-growth,Belian,10,NPP,24/08/2013,16/03/2013,161,0,7.35567288434582,
Old-growth,Belian,11,NPP,24/08/2013,16/03/2013,161,0,1.70768461011852,
Old-growth,Belian,12,NPP,24/08/2013,16/03/2013,161,0,2.45693749017512,
Old-growth,Belian,13,NPP,24/08/2013,16/03/2013,161,0,0.786558265300841,
Old-growth,Belian,14,NPP,24/08/2013,16/03/2013,161,0,1.17047718813614,
Old-growth,Belian,15,NPP,24/08/2013,16/03/2013,161,0,0.697107915356542,
Old-growth,Belian,16,NPP,24/08/2013,16/03/2013,161,0,0.602077317941527,
Old-growth,Seraya,1,NPP,26/08/2013,14/03/2013,165,0.234311443996401,2.81851450784094,
Old-growth,Seraya,2,NPP,26/08/2013,14/03/2013,165,0,1.43024654993586,
Old-growth,Seraya,3,NPP,26/08/2013,14/03/2013,165,0,1.11503253216846,
Old-growth,Seraya,4,NPP,26/08/2013,14/03/2013,165,0,0.508538312305243,
Old-growth,Seraya,5,NPP,26/08/2013,14/03/2013,165,0,2.32012893621427,
Old-growth,Seraya,6,NPP,26/08/2013,14/03/2013,165,0,1.02991878235946,
Old-growth,Seraya,7,NPP,26/08/2013,14/03/2013,165,0,2.71104945675336,
Old-growth,Seraya,8,NPP,26/08/2013,14/03/2013,165,0,0.052294524530123,
Old-growth,Seraya,9,NPP,26/08/2013,14/03/2013,165,0,0.343500475756542,
Old-growth,Seraya,10,NPP,26/08/2013,14/03/2013,165,0,0.174315081767077,
Old-growth,Seraya,11,NPP,26/08/2013,14/03/2013,165,0,1.15494998371084,
Old-growth,Seraya,12,NPP,26/08/2013,14/03/2013,165,0,0.303741632139024,
Old-growth,Seraya,13,NPP,26/08/2013,14/03/2013,165,0,0.198385481814702,
Old-growth,Seraya,14,NPP,26/08/2013,14/03/2013,165,0,2.40908846337059,
Old-growth,Seraya,15,NPP,26/08/2013,14/03/2013,165,0,1.20863792014938,
Old-growth,Seraya,16,NPP,26/08/2013,14/03/2013,165,0,0.866904907201007,
Logged,Tower,1,NPP,06/11/2013,29/07/2013,100,0,0.372459639012557,
Logged,Tower,2,NPP,06/11/2013,29/07/2013,100,0,0.079812779788405,
Logged,Tower,3,NPP,06/11/2013,29/07/2013,100,0.004420970641442,4.52447165249991,
Logged,Tower,4,NPP,06/11/2013,29/07/2013,100,0,0.026604259929468,
Logged,Tower,5,NPP,06/11/2013,29/07/2013,100,0,0.665106498236709,
Logged,Tower,6,NPP,06/11/2013,29/07/2013,100,0,0.106417039717873,
Logged,Tower,7,NPP,06/11/2013,29/07/2013,100,0,1.5640154892814,
Logged,Tower,8,NPP,06/11/2013,29/07/2013,100,0,0.236554166248597,
Logged,Tower,9,NPP,06/11/2013,29/07/2013,100,0,0.079812779788405,
Logged,Tower,10,NPP,06/11/2013,29/07/2013,100,0,0,Core empty
Logged,Tower,11,NPP,06/11/2013,29/07/2013,100,0,0.186229819506279,
Logged,Tower,12,NPP,06/11/2013,29/07/2013,100,0.022104853207208,0.047285623218128,
Logged,Tower,13,NPP,06/11/2013,29/07/2013,100,0,0.638502238307241,
Logged,Tower,14,NPP,06/11/2013,29/07/2013,100,0,0.026604259929468,
Logged,Tower,15,NPP,06/11/2013,29/07/2013,100,0,0.84958823809866,
Logged,Tower,16,NPP,06/11/2013,29/07/2013,100,0,1.20054557888511,
Logged,B North,1,NPP,07/11/2013,26/07/2013,104,0,0.436111114082756,
Logged,B North,1,Stock,07/11/2013,,,0.857668304439658,0.740980791578262,
Logged,B North,2,NPP,07/11/2013,26/07/2013,104,0,0.356148024021908,
Logged,B North,2,Stock,07/11/2013,,,0.119366207318922,0.187888082685144,
Logged,B North,3,NPP,07/11/2013,26/07/2013,104,0,1.21094431814165,
Logged,B North,3,Stock,07/11/2013,,,0,1.96168480121226,
Logged,B North,4,NPP,07/11/2013,26/07/2013,104,0,2.08639999782153,
Logged,B North,5,NPP,07/11/2013,26/07/2013,104,0,0.821047947314188,
Logged,B North,6,NPP,07/11/2013,26/07/2013,104,0,6.26604704075867,
Logged,B North,7,NPP,07/11/2013,26/07/2013,104,0,2.07918862876091,
Logged,B North,8,NPP,07/11/2013,26/07/2013,104,0,2.57313397169474,
Logged,B North,9,NPP,07/11/2013,26/07/2013,104,0,0,Core empty
Logged,B North,10,NPP,07/11/2013,26/07/2013,104,0,1.32617317362188,
Logged,B North,11,NPP,07/11/2013,26/07/2013,104,0.623356860443257,9.62653791707225,
Logged,B North,12,NPP,07/11/2013,26/07/2013,104,0,2.34639097452864,
Logged,B North,13,NPP,07/11/2013,26/07/2013,104,0,10.4616808168056,
Logged,B North,14,NPP,07/11/2013,26/07/2013,104,0,0.265707499806422,
Logged,B North,15,NPP,07/11/2013,26/07/2013,104,0,2.3805372518918,
Logged,B North,16,NPP,07/11/2013,,,,,Not collected
Logged,E,1,NPP,08/11/2013,30/07/2013,101,0.008841941282883,14.4135672095094,
Logged,E,1,Stock,08/11/2013,,,1.87449155197121,1.20124954515359,
Logged,E,2,NPP,08/11/2013,30/07/2013,101,0,0.271967020520556,
Logged,E,2,Stock,08/11/2013,,,1.27323954473516,0.853476285319973,
Logged,E,3,NPP,08/11/2013,30/07/2013,101,0,1.53828758716554,
Logged,E,3,Stock,08/11/2013,,,2.06901426019464,1.28151993190356,
Logged,E,4,NPP,08/11/2013,30/07/2013,101,0.026525823848649,0.778470251072073,
Logged,E,5,NPP,08/11/2013,30/07/2013,101,0,0.422036950079641,
Logged,E,6,NPP,08/11/2013,30/07/2013,101,0.128208148601805,1.42599517297314,
Logged,E,7,NPP,08/11/2013,30/07/2013,101,0,0,Core empty
Logged,E,8,NPP,08/11/2013,30/07/2013,101,0.022104853207208,0.079131928139933,
Logged,E,9,NPP,08/11/2013,30/07/2013,101,0,0.949583137679191,
Logged,E,10,NPP,08/11/2013,30/07/2013,101,0,0.501168878219573,
Logged,E,11,NPP,08/11/2013,30/07/2013,101,0.022104853207208,0.184641165659843,
Logged,E,12,NPP,08/11/2013,30/07/2013,101,0.119366207318922,3.30832505515663,
Logged,E,13,NPP,08/11/2013,30/07/2013,101,0,0.184641165659843,
Logged,E,14,NPP,08/11/2013,30/07/2013,101,0,0.422036950079641,
Logged,E,15,NPP,08/11/2013,30/07/2013,101,0,0.844073900159281,
Logged,E,16,NPP,08/11/2013,30/07/2013,101,0,0.026377309379978,
Logged,B South,1,NPP,12/11/2013,27/07/2013,108,0,0.664646324738389,
Logged,B South,2,NPP,12/11/2013,27/07/2013,108,0.004420970641442,0.323744138655623,
Logged,B South,3,NPP,12/11/2013,27/07/2013,108,0.039788735772974,1.34546843435895,
Logged,B South,4,NPP,12/11/2013,27/07/2013,108,0.004420970641442,0.25110439588833,
Logged,B South,5,NPP,12/11/2013,27/07/2013,108,0,0.323744138655623,
Logged,B South,6,NPP,12/11/2013,27/07/2013,108,0.035367765131532,0.469631483068837,
Logged,B South,7,NPP,12/11/2013,27/07/2013,108,0.004420970641442,0.473164510342834,
Logged,B South,8,NPP,12/11/2013,27/07/2013,108,0,0.623098958996735,
Logged,B South,9,NPP,12/11/2013,27/07/2013,108,0.002210485320721,0.199227162249614,
Logged,B South,10,NPP,12/11/2013,27/07/2013,108,0,0.298840743374421,
Logged,B South,11,NPP,12/11/2013,27/07/2013,108,0.004420970641442,1.15755480711965,
Logged,B South,12,NPP,12/11/2013,27/07/2013,108,0,0.127004042098615,
Logged,B South,13,NPP,12/11/2013,27/07/2013,108,0,0,Core empty
Logged,B South,14,NPP,12/11/2013,27/07/2013,108,0,0.336725818796773,
Logged,B South,15,NPP,12/11/2013,27/07/2013,108,0.002210485320721,1.51951216405088,
Logged,B South,16,NPP,12/11/2013,27/07/2013,108,0.035367765131532,0.309837883328685,
Old-growth,Belian,1,NPP,14/11/2013,24/08/2013,82,0,2.14963539205995,
Old-growth,Belian,1,Stock,14/11/2013,,,0,4.47086958147511,
Old-growth,Belian,2,NPP,14/11/2013,24/08/2013,82,0,8.99734030613564,
Old-growth,Belian,2,Stock,14/11/2013,,,0,1.50856911669476,
Old-growth,Belian,3,NPP,14/11/2013,24/08/2013,82,0,5.14402110831328,
Old-growth,Belian,3,Stock,14/11/2013,,,1.22460886767931,8.94478255556517,
Old-growth,Belian,4,NPP,14/11/2013,24/08/2013,82,0,5.62241834244666,
Old-growth,Belian,4,Stock,14/11/2013,,,0,0.972571130893732,
Old-growth,Belian,5,NPP,14/11/2013,24/08/2013,82,0,0,Core empty
Old-growth,Belian,6,NPP,14/11/2013,24/08/2013,82,0.751565009045061,6.01632465387427,
Old-growth,Belian,7,NPP,14/11/2013,24/08/2013,82,0,0,Core empty
Old-growth,Belian,8,NPP,14/11/2013,24/08/2013,82,0,1.64383882922231,
Old-growth,Belian,9,NPP,14/11/2013,24/08/2013,82,0,0,Core empty
Old-growth,Belian,10,NPP,14/11/2013,24/08/2013,82,0,0.474184277660282,
Old-growth,Belian,11,NPP,14/11/2013,24/08/2013,82,0,2.30470470443877,
Old-growth,Belian,12,NPP,14/11/2013,24/08/2013,82,0,4.78854788434105,
Old-growth,Belian,13,NPP,14/11/2013,,,,,Not collected
Old-growth,Belian,14,NPP,14/11/2013,24/08/2013,82,0,0.438616039021367,
Old-growth,Belian,15,NPP,14/11/2013,24/08/2013,82,0,2.31161633775968,
Old-growth,Belian,16,NPP,14/11/2013,,,,,Not collected
Logged,LF,1,NPP,28/11/2013,31/07/2013,120,0.110524266036038,0.971773107741459,
Logged,LF,1,Stock,28/11/2013,,,0,1.90355936319984,
Logged,LF,2,NPP,28/11/2013,31/07/2013,120,0,2.79542249797829,
Logged,LF,2,Stock,28/11/2013,,,3.96561066537306,3.85425822453845,
Logged,LF,3,NPP,28/11/2013,31/07/2013,120,0,1.76438895887103,
Logged,LF,3,Stock,28/11/2013,,,4.95148711841452,6.99334866112356,
Logged,LF,4,NPP,28/11/2013,31/07/2013,120,0,4.36872612821553,
Logged,LF,5,NPP,28/11/2013,31/07/2013,120,0,3.31427103106627,
Logged,LF,6,NPP,28/11/2013,,,,,Not collected
Logged,LF,7,NPP,28/11/2013,31/07/2013,120,0,9.5816435434732,
Logged,LF,8,NPP,28/11/2013,31/07/2013,120,0,3.67596985702148,
Logged,LF,9,NPP,28/11/2013,31/07/2013,120,0.101682324753155,3.05162257968104,
Logged,LF,10,NPP,28/11/2013,31/07/2013,120,0,4.42052126259987,
Logged,LF,11,NPP,28/11/2013,31/07/2013,120,0,1.60507594980199,
Logged,LF,12,NPP,28/11/2013,31/07/2013,120,0,2.70287646031125,
Logged,LF,13,NPP,28/11/2013,31/07/2013,120,0,3.32793119024688,
Logged,LF,14,NPP,28/11/2013,31/07/2013,120,0,2.90863581711198,
Logged,LF,15,NPP,28/11/2013,31/07/2013,120,0,1.64793761715481,
Logged,LF,16,NPP,28/11/2013,31/07/2013,120,0,1.66419133064769,
Old-growth,Seraya,1,NPP,16/12/2013,,,,,Not collected
Old-growth,Seraya,1,Stock,16/12/2013,,,0,0.281348962654775,
Old-growth,Seraya,2,NPP,16/12/2013,26/08/2013,112,0,0.300589368648007,
Old-growth,Seraya,2,Stock,16/12/2013,,,0,1.8255995214074,
Old-growth,Seraya,3,NPP,16/12/2013,26/08/2013,112,0,0.275571648146285,
Old-growth,Seraya,3,Stock,16/12/2013,,,0,1.61454016054381,
Old-growth,Seraya,4,NPP,16/12/2013,26/08/2013,112,0,0.120189992199585,
Old-growth,Seraya,5,NPP,16/12/2013,26/08/2013,112,0,0.392494815267435,
Old-growth,Seraya,6,NPP,16/12/2013,26/08/2013,112,0,0.318480302881858,
Old-growth,Seraya,7,NPP,16/12/2013,26/08/2013,112,0,0.206473990279988,
Old-growth,Seraya,8,NPP,16/12/2013,26/08/2013,112,0,0.144849912592528,
Old-growth,Seraya,9,NPP,16/12/2013,26/08/2013,112,0,0.62152662709239,
Old-growth,Seraya,10,NPP,16/12/2013,26/08/2013,112,0,0.072424956296264,
Old-growth,Seraya,11,NPP,16/12/2013,26/08/2013,112,0,1.39854311701806,
Old-growth,Seraya,12,NPP,18/01/2014,26/08/2013,145,,,Not collected
Old-growth,Seraya,13,NPP,18/01/2014,26/08/2013,145,,,Not collected
Old-growth,Seraya,14,NPP,18/01/2014,26/08/2013,145,,,Not collected
Old-growth,Seraya,15,NPP,18/01/2014,26/08/2013,145,,,Not collected
Old-growth,Seraya,16,NPP,18/01/2014,26/08/2013,145,,,Not collected
Logged,E,4,Stock,10/02/2014,,,0,0.123695475613538,
Logged,E,5,Stock,10/02/2014,,,3.28478118659106,3.28762964984753,
Logged,E,6,Stock,10/02/2014,,,0.941666746627048,1.76676689515662,
Logged,B South,1,Stock,11/02/2014,,,1.38818478141264,0.29914169232174,
Logged,B South,2,Stock,11/02/2014,,,0.221048532072077,0.814356622218269,
Logged,B South,3,Stock,11/02/2014,,,0.738302097120737,0.644421191287888,
Logged,Tower,1,Stock,13/02/2014,,,1.58270748963607,3.08804708129715,
Logged,Tower,2,Stock,13/02/2014,,,1.02566518881444,0.118718479666483,
Logged,Tower,3,Stock,13/02/2014,,,0,0.006210137460033,
Logged,E,1,NPP,17/02/2014,08/11/2013,101,0,9.70080445916176,
Logged,E,2,NPP,17/02/2014,08/11/2013,101,0,1.72606654130936,
Logged,E,3,NPP,17/02/2014,08/11/2013,101,0,1.57659328930942,
Logged,E,4,NPP,17/02/2014,08/11/2013,101,0,3.58116375945078,
Logged,E,5,NPP,17/02/2014,08/11/2013,101,0,1.6606563704436,
Logged,E,6,NPP,17/02/2014,08/11/2013,101,0,4.40687803148577,
Logged,E,7,NPP,17/02/2014,08/11/2013,101,0,1.33173074222092,
Logged,E,8,NPP,17/02/2014,08/11/2013,101,0,2.25084772735051,
Logged,E,9,NPP,17/02/2014,08/11/2013,101,0,0.685810043879416,
Logged,E,10,NPP,17/02/2014,08/11/2013,101,0,1.32252927201297,
Logged,E,11,NPP,17/02/2014,08/11/2013,101,0,1.59524619957785,
Logged,E,12,NPP,17/02/2014,08/11/2013,101,0,1.97829820349832,
Logged,E,13,NPP,17/02/2014,08/11/2013,101,0,0.527546187599551,
Logged,E,14,NPP,17/02/2014,08/11/2013,101,0,7.39399125187472,
Logged,E,15,NPP,17/02/2014,08/11/2013,101,0,6.21013530499025,
Logged,E,16,NPP,17/02/2014,08/11/2013,101,0,2.34473720332395,
Logged,LF,1,NPP,18/02/2014,28/11/2013,82,0,1.45102581530535,
Logged,LF,2,NPP,18/02/2014,28/11/2013,82,0,1.92241324864155,
Logged,LF,3,NPP,18/02/2014,28/11/2013,82,0,1.91199671360556,
Logged,LF,4,NPP,18/02/2014,28/11/2013,82,0,3.30350457051645,
Logged,LF,5,NPP,18/02/2014,28/11/2013,82,0,1.30437109974601,
Logged,LF,6,NPP,18/02/2014,28/11/2013,82,0,2.55778356655225,
Logged,LF,7,NPP,18/02/2014,28/11/2013,82,0,0.843711726674104,
Logged,LF,8,NPP,18/02/2014,28/11/2013,82,0,2.31695070542736,
Logged,LF,9,NPP,18/02/2014,28/11/2013,82,0,1.647910249744,
Logged,LF,10,NPP,18/02/2014,28/11/2013,82,0,5.50962747829259,
Logged,LF,11,NPP,18/02/2014,28/11/2013,82,0,0.474184277660282,
Logged,LF,12,NPP,18/02/2014,28/11/2013,82,0.985876453041463,14.6887798750234,
Logged,LF,13,NPP,18/02/2014,28/11/2013,82,0,16.3053419054543,
Logged,LF,14,NPP,18/02/2014,28/11/2013,82,0,1.73867568475437,
Logged,LF,15,NPP,18/02/2014,28/11/2013,82,0,2.12511685574031,
Logged,LF,16,NPP,18/02/2014,28/11/2013,82,0,7.23447475762601,
Logged,Tower,1,NPP,19/02/2014,06/11/2013,105,0,0.57204087798138,
Logged,Tower,2,NPP,19/02/2014,06/11/2013,105,0,1.38415084670138,
Logged,Tower,3,NPP,19/02/2014,06/11/2013,105,0,1.64682977460544,
Logged,Tower,4,NPP,19/02/2014,06/11/2013,105,0,0.794934676180985,
Logged,Tower,5,NPP,19/02/2014,06/11/2013,105,0,0.862254837377874,
Logged,Tower,6,NPP,19/02/2014,06/11/2013,105,0,0.753043227773371,
Logged,Tower,7,NPP,19/02/2014,06/11/2013,105,0,2.75172770676605,
Logged,Tower,8,NPP,19/02/2014,06/11/2013,105,0,1.20672159198161,
Logged,Tower,9,NPP,19/02/2014,06/11/2013,105,0,0.172475146052134,
Logged,Tower,10,NPP,19/02/2014,06/11/2013,105,0,0.553386064910626,
Logged,Tower,11,NPP,19/02/2014,06/11/2013,105,0,0.208798427147133,
Logged,Tower,12,NPP,19/02/2014,06/11/2013,105,0,0.099828583862135,
Logged,Tower,13,NPP,19/02/2014,06/11/2013,105,0,0.127558282385365,
Logged,Tower,14,NPP,19/02/2014,06/11/2013,105,0,0.181002351691542,
Logged,Tower,15,NPP,19/02/2014,06/11/2013,105,0,1.1770737069367,
Logged,Tower,16,NPP,19/02/2014,06/11/2013,105,0,1.55442117220085,
Logged,B North,1,NPP,20/02/2014,07/11/2013,105,0,2.76667890597027,
Logged,B North,2,NPP,20/02/2014,07/11/2013,105,0,0.136151864957134,
Logged,B North,3,NPP,20/02/2014,07/11/2013,105,0,1.30510267468758,
Logged,B North,4,NPP,20/02/2014,07/11/2013,105,0,0.172475146052134,
Logged,B North,4,Stock,20/02/2014,,,0.176838825657661,0.901030982185381,
Logged,B North,5,NPP,20/02/2014,07/11/2013,105,0,0.181495524746008,
Logged,B North,5,Stock,20/02/2014,,,0.150313001809012,1.11782474280593,
Logged,B North,6,NPP,20/02/2014,07/11/2013,105,0,0.534238078254194,
Logged,B North,6,Stock,20/02/2014,,,0.243153385279285,2.29953017677449,
Logged,B North,7,NPP,20/02/2014,07/11/2013,105,0,0.815562181469604,
Logged,B North,8,NPP,20/02/2014,07/11/2013,105,0,0.208798427147133,
Logged,B North,9,NPP,20/02/2014,07/11/2013,105,0,0.244879941922631,
Logged,B North,10,NPP,20/02/2014,07/11/2013,105,0,1.27491685282467,
Logged,B North,11,NPP,20/02/2014,07/11/2013,105,0,1.5918292972299,
Logged,B North,12,NPP,20/02/2014,07/11/2013,105,0,0,Core empty
Logged,B North,13,NPP,20/02/2014,07/11/2013,105,0,2.76683181222406,
Logged,B North,14,NPP,20/02/2014,07/11/2013,105,0,2.15030309888708,
Logged,B North,15,NPP,20/02/2014,07/11/2013,105,0,0.245121708242133,
Logged,B North,16,NPP,20/02/2014,07/11/2013,105,0,0,Core empty
Logged,B South,1,NPP,21/02/2014,12/11/2013,101,0,0.141156645770593,
Logged,B South,2,NPP,21/02/2014,12/11/2013,101,0,0.140771724010266,
Logged,B South,3,NPP,21/02/2014,12/11/2013,101,0,1.49166528067296,
Logged,B South,4,NPP,21/02/2014,12/11/2013,101,0,0.065660143231516,
Logged,B South,5,NPP,21/02/2014,12/11/2013,101,0,1.67943426508905,
Logged,B South,6,NPP,21/02/2014,12/11/2013,101,0,0.516329627904016,
Logged,B South,7,NPP,21/02/2014,12/11/2013,101,0,0.272216990373078,
Logged,B South,8,NPP,21/02/2014,12/11/2013,101,0,2.40580817837058,
Logged,B South,9,NPP,21/02/2014,12/11/2013,101,0,1.24741768903727,
Logged,B South,10,NPP,21/02/2014,12/11/2013,101,0,0.718692199763506,
Logged,B South,11,NPP,21/02/2014,,,,,Not collected
Logged,B South,12,NPP,21/02/2014,12/11/2013,101,0,0.026377309379978,
Logged,B South,13,NPP,21/02/2014,12/11/2013,101,0,0.497176777930545,
Logged,B South,14,NPP,21/02/2014,12/11/2013,101,0,1.31320281687875,
Logged,B South,15,NPP,21/02/2014,12/11/2013,101,0,0.572163373783035,
Logged,B South,16,NPP,21/02/2014,12/11/2013,101,0,2.12270865836889,
Old-growth,Belian,1,NPP,15/03/2014,14/11/2013,121,0,0.361702254653102,
Old-growth,Belian,2,NPP,15/03/2014,14/11/2013,121,0,0.248670300074008,
Old-growth,Belian,3,NPP,15/03/2014,14/11/2013,121,0,2.82305173220338,
Old-growth,Belian,4,NPP,15/03/2014,14/11/2013,121,0,0.81383007296948,
Old-growth,Belian,5,NPP,15/03/2014,14/11/2013,121,0,0.248670300074008,
Old-growth,Belian,6,NPP,15/03/2014,14/11/2013,121,0,0.474734209232197,
Old-growth,Belian,7,NPP,15/03/2014,14/11/2013,121,0,0.426100040540782,
Old-growth,Belian,8,NPP,15/03/2014,14/11/2013,121,0,1.0292274157782,
Old-growth,Belian,9,NPP,15/03/2014,14/11/2013,121,0,4.36599393386092,
Old-growth,Belian,10,NPP,15/03/2014,14/11/2013,121,0,1.17406796411049,
Old-growth,Belian,11,NPP,15/03/2014,14/11/2013,121,0.030946794490091,0.40691503648474,
Old-growth,Belian,12,NPP,15/03/2014,14/11/2013,121,0,0.868400590181181,
Old-growth,Belian,13,NPP,15/03/2014,14/11/2013,121,0,0.715459786222107,
Old-growth,Belian,14,NPP,15/03/2014,14/11/2013,121,0,0,Core empty
Old-growth,Belian,15,NPP,15/03/2014,14/11/2013,121,0,0.361702254653102,
Old-growth,Belian,16,NPP,15/03/2014,14/11/2013,121,0,0.587141100126636,
Old-growth,Seraya,1,NPP,19/03/2014,,,,,Not collected
Old-growth,Seraya,2,NPP,19/03/2014,16/12/2013,93,0,0.254935439410293,
Old-growth,Seraya,3,NPP,19/03/2014,16/12/2013,93,0,0.254935439410293,
Old-growth,Seraya,4,NPP,19/03/2014,16/12/2013,93,0,0.254935439410293,
Old-growth,Seraya,4,Stock,19/03/2014,,,0,0.111782474280593,
Old-growth,Seraya,5,NPP,19/03/2014,16/12/2013,93,0,3.20453366697466,
Old-growth,Seraya,5,Stock,19/03/2014,,,0,0.304947324401723,
Old-growth,Seraya,6,NPP,19/03/2014,16/12/2013,93,0,0.311587759279247,
Old-growth,Seraya,6,Stock,19/03/2014,,,0,0.162928186080899,
Old-growth,Seraya,7,NPP,19/03/2014,16/12/2013,93,0,0.282179614918406,
Old-growth,Seraya,8,NPP,19/03/2014,16/12/2013,93,0,3.63934183782785,
Old-growth,Seraya,9,NPP,19/03/2014,16/12/2013,93,0,0.462437696716135,
Old-growth,Seraya,10,NPP,19/03/2014,16/12/2013,93,0,0.403171256982093,
Old-growth,Seraya,11,NPP,19/03/2014,16/12/2013,93,0,3.84968820538519,
Old-growth,Seraya,12,NPP,19/03/2014,18/01/2014,60,0,0.542499174750449,
Old-growth,Seraya,13,NPP,19/03/2014,18/01/2014,60,0,0.083461411500069,
Old-growth,Seraya,14,NPP,19/03/2014,18/01/2014,60,0,0.333845646000277,
Old-growth,Seraya,15,NPP,19/03/2014,18/01/2014,60,0,0.726954072616493,
Old-growth,Seraya,16,NPP,19/03/2014,18/01/2014,60,0,1.06908941178833,
Logged,Tower,1,NPP,07/07/2014,19/02/2014,138,0,5.98810937044197,
Logged,Tower,2,NPP,07/07/2014,19/02/2014,138,0,0,Core empty
