Forest type,Plot,Collection date,Date of the previous collection,Number of days between collections,Trap,"Trap size, m2",Leaves,Twigs,Fruit,Flower,Seed,Miscellaneous,Remarks,"Leaves, Mg C ha-1 year-1","Twigs, Mg C ha-1 year-1","Fruit, Mg C ha-1 year-1","Flower, Mg C ha-1 year-1","Seed, Mg C ha-1 year-1","Miscellaneous, Mg C ha-1 year-1","Reproductive, total, Mg C ha-1 year-1","Total, Mg C ha-1 year-1"
Logged,LF,24/09/2013,07/09/2013,17,6,0.25,,,,,,,Trap broken,,,,,,,,
Logged,LF,24/09/2013,07/09/2013,17,7,0.25,2.81,0,0,0,0,0,,1.20664705882353,0,0,0,0,0,0,1.20664705882353
Logged,LF,24/09/2013,07/09/2013,17,8,0.25,1.6,0,0,0,0,0.7,,0.687058823529412,0,0,0,0,0.300588235294118,0,0.987647058823529
Logged,LF,24/09/2013,07/09/2013,17,9,0.25,7.19,0,0,0,0,0,,3.08747058823529,0,0,0,0,0,0,3.08747058823529
Logged,LF,24/09/2013,07/09/2013,17,10,0.25,3.87,0,0,0,0,0,,1.66182352941177,0,0,0,0,0,0,1.66182352941177
Logged,LF,24/09/2013,07/09/2013,17,11,0.25,2.8,0,0,0,0,0.4,,1.20235294117647,0,0,0,0,0.171764705882353,0,1.37411764705882
Logged,LF,24/09/2013,07/09/2013,17,12,0.25,10.09,0,0,0,0,0,,4.33276470588235,0,0,0,0,0,0,4.33276470588235
Logged,LF,24/09/2013,07/09/2013,17,13,0.25,6.68,0,0,0,0,0,,2.86847058823529,0,0,0,0,0,0,2.86847058823529
Logged,LF,24/09/2013,07/09/2013,17,14,0.25,2.03,0,0,0,0,0.41,,0.871705882352941,0,0,0,0,0.176058823529412,0,1.04776470588235
Logged,LF,24/09/2013,07/09/2013,17,15,0.25,1.4,0,0,0,0,0,,0.601176470588235,0,0,0,0,0,0,0.601176470588235
Logged,LF,24/09/2013,07/09/2013,17,16,0.25,7.53,0,0,0,0,0.51,,3.23347058823529,0,0,0,0,0.219,0,3.45247058823529
Logged,LF,24/09/2013,07/09/2013,17,17,0.25,3.5,0,0,0,0,0,,1.50294117647059,0,0,0,0,0,0,1.50294117647059
Logged,LF,24/09/2013,07/09/2013,17,18,0.25,4.5,0,0,0,0,0,,1.93235294117647,0,0,0,0,0,0,1.93235294117647
Logged,LF,24/09/2013,07/09/2013,17,19,0.25,5.38,0,0,0,0,0.2,,2.31023529411765,0,0,0,0,0.085882352941177,0,2.39611764705882
Logged,LF,24/09/2013,07/09/2013,17,20,0.25,2.66,0,0,0,0,0,,1.14223529411765,0,0,0,0,0,0,1.14223529411765
Logged,LF,24/09/2013,07/09/2013,17,21,0.25,4.2,0,0,0,0,0.3,,1.80352941176471,0,0,0,0,0.128823529411765,0,1.93235294117647
Logged,LF,24/09/2013,07/09/2013,17,22,0.25,6.53,0,0,0,0,0,,2.80405882352941,0,0,0,0,0,0,2.80405882352941
Logged,LF,24/09/2013,07/09/2013,17,23,0.25,,,,,,,"Sample lost? According to the field sheet, it was collected.",0,0,0,0,0,0,,
Logged,LF,24/09/2013,07/09/2013,17,24,0.25,1.78,0,0,0,0,0,,0.764352941176471,0,0,0,0,0,0,0.764352941176471
Logged,LF,24/09/2013,07/09/2013,17,25,0.25,8.99,0,0,0,0,0,,3.86041176470588,0,0,0,0,0,0,3.86041176470588
Logged,Tower,08/10/2013,12/09/2013,26,1,0.25,0.00,0.00,0.00,0.00,0.00,0.06,,0,0,0,0,0,0.016846153846154,0,0.016846153846154
Logged,Tower,08/10/2013,12/09/2013,26,2,0.25,21.18,0.82,0.00,0.00,0.00,0.00,,5.94669230769231,0.230230769230769,0,0,0,0,0,6.17692307692308
Logged,Tower,08/10/2013,12/09/2013,26,3,0.25,2.05,0.00,0.54,0.00,0.00,0.00,,0.575576923076923,0,0.151615384615385,0,0,0,0.151615384615385,0.727192307692308
Logged,Tower,08/10/2013,12/09/2013,26,4,0.25,6.59,0.89,0.00,0.00,0.00,0.00,,1.85026923076923,0.249884615384615,0,0,0,0,0,2.10015384615385
Logged,Tower,08/10/2013,12/09/2013,26,5,0.25,3.70,0.00,0.00,0.00,0.00,0.00,,1.03884615384615,0,0,0,0,0,0,1.03884615384615
Logged,Tower,08/10/2013,12/09/2013,26,6,0.25,10.99,3.51,0.00,0.00,0.00,0.00,,3.08565384615385,0.9855,0,0,0,0,0,4.07115384615385
Logged,Tower,08/10/2013,12/09/2013,26,7,0.25,6.73,1.37,0.00,0.00,0.00,0.00,,1.88957692307692,0.384653846153846,0,0,0,0,0,2.27423076923077
Logged,Tower,08/10/2013,12/09/2013,26,8,0.25,2.43,0.00,0.00,0.00,0.00,0.00,,0.682269230769231,0,0,0,0,0,0,0.682269230769231
Logged,Tower,08/10/2013,12/09/2013,26,9,0.25,2.72,0.00,0.00,0.00,0.00,0.00,,0.763692307692308,0,0,0,0,0,0,0.763692307692308
Logged,Tower,08/10/2013,12/09/2013,26,10,0.25,21.73,6.79,0.00,0.00,0.00,0.00,,6.10111538461539,1.90642307692308,0,0,0,0,0,8.00753846153846
Logged,Tower,08/10/2013,12/09/2013,26,11,0.25,1.62,0.00,0.00,0.00,0.00,0.00,,0.454846153846154,0,0,0,0,0,0,0.454846153846154
Logged,Tower,08/10/2013,12/09/2013,26,12,0.25,11.34,0.00,0.00,0.00,0.00,0.00,,3.18392307692308,0,0,0,0,0,0,3.18392307692308
Logged,Tower,08/10/2013,12/09/2013,26,13,0.25,7.55,0.50,1.06,0.00,0.00,0.00,,2.11980769230769,0.140384615384615,0.297615384615385,0,0,0,0.297615384615385,2.55780769230769
Logged,Tower,08/10/2013,12/09/2013,26,14,0.25,11.95,0.00,0.00,0.00,0.00,0.00,,3.35519230769231,0,0,0,0,0,0,3.35519230769231
Logged,Tower,08/10/2013,12/09/2013,26,15,0.25,16.02,2.37,0.00,0.00,0.00,1.40,,4.49792307692308,0.665423076923077,0,0,0,0.393076923076923,0,5.55642307692308
Logged,Tower,08/10/2013,12/09/2013,26,16,0.25,4.59,0.00,0.00,0.00,0.00,0.00,,1.28873076923077,0,0,0,0,0,0,1.28873076923077
Logged,Tower,08/10/2013,12/09/2013,26,17,0.25,6.21,0.00,0.00,0.00,0.00,0.00,,1.74357692307692,0,0,0,0,0,0,1.74357692307692
Logged,Tower,08/10/2013,12/09/2013,26,18,0.25,6.40,0.00,0.00,0.00,0.00,0.00,,1.79692307692308,0,0,0,0,0,0,1.79692307692308
Logged,Tower,08/10/2013,12/09/2013,26,19,0.25,11.29,0.43,0.00,0.00,0.00,0.00,,3.16988461538461,0.120730769230769,0,0,0,0,0,3.29061538461538
Logged,Tower,08/10/2013,12/09/2013,26,20,0.25,8.52,0.55,0.00,0.00,0.00,0.00,,2.39215384615385,0.154423076923077,0,0,0,0,0,2.54657692307692
Logged,Tower,08/10/2013,12/09/2013,26,21,0.25,4.43,0.00,1.76,0.00,0.00,0.00,,1.24380769230769,0,0.494153846153846,0,0,0,0.494153846153846,1.73796153846154
Logged,Tower,08/10/2013,12/09/2013,26,22,0.25,8.29,0.00,0.00,0.00,0.00,0.00,,2.32757692307692,0,0,0,0,0,0,2.32757692307692
Logged,Tower,08/10/2013,12/09/2013,26,23,0.25,7.69,2.20,0.00,0.00,0.00,0.00,,2.15911538461538,0.617692307692308,0,0,0,0,0,2.77680769230769
Logged,Tower,08/10/2013,12/09/2013,26,24,0.25,3.24,0.84,0.00,0.00,0.00,0.00,,0.909692307692308,0.235846153846154,0,0,0,0,0,1.14553846153846
Logged,Tower,08/10/2013,12/09/2013,26,25,0.25,2.57,0.50,0.00,0.00,0.00,0.00,,0.721576923076923,0.140384615384615,0,0,0,0,0,0.861961538461538
Logged,B South,09/10/2013,18/09/2013,21,1,0.25,18.94,0.90,2.43,0.00,0.00,1.91,,6.58390476190476,0.312857142857143,0.844714285714286,0,0,0.663952380952381,0.844714285714286,8.40542857142857
Logged,B South,09/10/2013,18/09/2013,21,2,0.25,9.57,0.60,0.00,0.00,0.00,0.00,,3.32671428571429,0.208571428571429,0,0,0,0,0,3.53528571428571
Logged,B South,09/10/2013,18/09/2013,21,3,0.25,5.00,4.45,0.27,0.00,0.00,0.00,,1.73809523809524,1.54690476190476,0.093857142857143,0,0,0,0.093857142857143,3.37885714285714
Logged,B South,09/10/2013,18/09/2013,21,4,0.25,13.90,1.25,0.00,0.00,0.00,0.00,,4.83190476190476,0.43452380952381,0,0,0,0,0,5.26642857142857
Logged,B South,09/10/2013,18/09/2013,21,5,0.25,0.00,0.00,0.00,0.00,0.00,0.00,,0,0,0,0,0,0,0,0
Logged,B South,09/10/2013,18/09/2013,21,6,0.25,20.56,1.02,0.60,0.00,0.00,0.00,,7.14704761904762,0.354571428571429,0.208571428571429,0,0,0,0.208571428571429,7.71019047619048
Logged,B South,09/10/2013,18/09/2013,21,7,0.25,28.77,8.84,0.00,0.00,0.00,0.00,,10.001,3.07295238095238,0,0,0,0,0,13.0739523809524
Logged,B South,09/10/2013,18/09/2013,21,8,0.25,8.24,2.16,0.00,0.00,0.00,0.00,,2.86438095238095,0.750857142857143,0,0,0,0,0,3.6152380952381
Logged,B South,09/10/2013,18/09/2013,21,9,0.25,17.95,0.00,0.00,0.00,0.00,1.10,,6.2397619047619,0,0,0,0,0.382380952380952,0,6.62214285714286
Logged,B South,09/10/2013,18/09/2013,21,10,0.25,24.89,7.68,0.00,0.00,0.00,0.00,,8.6522380952381,2.66971428571428,0,0,0,0,0,11.3219523809524
Logged,B South,09/10/2013,18/09/2013,21,11,0.25,5.14,0.20,0.00,0.00,0.00,0.00,,1.7867619047619,0.06952380952381,0,0,0,0,0,1.85628571428571
Logged,B South,09/10/2013,18/09/2013,21,12,0.25,5.49,0.00,0.00,0.00,0.00,0.00,,1.90842857142857,0,0,0,0,0,0,1.90842857142857
Logged,B South,09/10/2013,18/09/2013,21,13,0.25,1.05,0.00,0.00,0.00,0.00,0.00,,0.365,0,0,0,0,0,0,0.365
Logged,B South,09/10/2013,18/09/2013,21,14,0.25,7.23,0.00,0.00,0.00,0.00,0.00,,2.51328571428571,0,0,0,0,0,0,2.51328571428571
Logged,B South,09/10/2013,18/09/2013,21,15,0.25,9.58,2.21,0.00,0.00,0.00,0.00,,3.33019047619048,0.768238095238095,0,0,0,0,0,4.09842857142857
Logged,B South,09/10/2013,18/09/2013,21,16,0.25,47.02,0.00,0.47,0.00,0.00,0.00,,16.3450476190476,0,0.163380952380952,0,0,0,0.163380952380952,16.5084285714286
Logged,B South,09/10/2013,18/09/2013,21,17,0.25,4.00,0.00,0.00,0.00,0.00,0.00,,1.39047619047619,0,0,0,0,0,0,1.39047619047619
Logged,B South,09/10/2013,18/09/2013,21,18,0.25,0.00,0.00,0.00,0.00,0.00,0.00,,0,0,0,0,0,0,0,0
Logged,B South,09/10/2013,18/09/2013,21,19,0.25,6.55,0.00,0.13,0.00,0.00,0.80,,2.27690476190476,0,0.045190476190476,0,0,0.278095238095238,0.045190476190476,2.60019047619048
Logged,B South,09/10/2013,18/09/2013,21,20,0.25,19.31,1.32,0.00,0.00,0.00,0.00,,6.71252380952381,0.458857142857143,0,0,0,0,0,7.17138095238095
Logged,B South,09/10/2013,18/09/2013,21,21,0.25,16.98,1.81,0.00,0.00,0.00,1.23,,5.90257142857143,0.629190476190476,0,0,0,0.427571428571429,0,6.95933333333333
Logged,B South,09/10/2013,18/09/2013,21,22,0.25,1.71,0.14,0.00,0.00,0.00,1.03,,0.594428571428571,0.048666666666667,0,0,0,0.358047619047619,0,1.00114285714286
Logged,B South,09/10/2013,18/09/2013,21,23,0.25,6.04,0.69,0.00,0.00,0.00,0.00,,2.09961904761905,0.239857142857143,0,0,0,0,0,2.33947619047619
Logged,B South,09/10/2013,18/09/2013,21,24,0.25,3.11,0.00,0.00,0.00,0.00,0.00,,1.08109523809524,0,0,0,0,0,0,1.08109523809524
Logged,B South,09/10/2013,18/09/2013,21,25,0.25,0.00,0.00,0.00,0.00,0.00,0.00,,0,0,0,0,0,0,0,0
Logged,E,10/10/2013,19/09/2013,21,1,0.25,7.08,1.18,0.00,0.00,0.00,0.00,,2.46114285714286,0.410190476190476,0,0,0,0,0,2.87133333333333
Logged,E,10/10/2013,19/09/2013,21,2,0.25,5.34,0.00,0.00,0.00,0.00,0.00,,1.85628571428571,0,0,0,0,0,0,1.85628571428571
Logged,E,10/10/2013,19/09/2013,21,3,0.25,7.76,0.00,0.00,0.00,0.00,0.00,,2.69752380952381,0,0,0,0,0,0,2.69752380952381
Logged,E,10/10/2013,19/09/2013,21,4,0.25,19.40,0.00,0.00,0.00,0.00,0.00,,6.74380952380952,0,0,0,0,0,0,6.74380952380952
Logged,E,10/10/2013,19/09/2013,21,5,0.25,15.45,3.09,0.00,0.00,0.00,0.00,,5.37071428571429,1.07414285714286,0,0,0,0,0,6.44485714285714
Logged,E,10/10/2013,19/09/2013,21,6,0.25,12.99,0.43,0.00,0.00,0.00,0.00,,4.51557142857143,0.14947619047619,0,0,0,0,0,4.66504761904762
Logged,E,10/10/2013,19/09/2013,21,7,0.25,13.32,0.38,0.00,0.00,0.00,0.00,,4.63028571428571,0.132095238095238,0,0,0,0,0,4.76238095238095
Logged,E,10/10/2013,19/09/2013,21,8,0.25,16.96,16.80,0.00,0.00,0.00,0.00,,5.89561904761905,5.84,0,0,0,0,0,11.735619047619
Logged,E,10/10/2013,19/09/2013,21,9,0.25,10.80,0.00,0.00,0.00,0.00,0.00,,3.75428571428571,0,0,0,0,0,0,3.75428571428571
Logged,E,10/10/2013,19/09/2013,21,10,0.25,9.39,2.66,0.00,0.00,0.00,0.00,,3.26414285714286,0.924666666666667,0,0,0,0,0,4.18880952380952
Logged,E,10/10/2013,19/09/2013,21,11,0.25,21.37,0.00,0.00,0.00,0.00,0.00,,7.42861904761905,0,0,0,0,0,0,7.42861904761905
Logged,E,10/10/2013,19/09/2013,21,12,0.25,8.64,2.35,0.00,0.00,0.00,0.00,,3.00342857142857,0.816904761904762,0,0,0,0,0,3.82033333333333
Logged,E,10/10/2013,19/09/2013,21,13,0.25,10.24,0.00,0.00,0.00,0.00,0.00,,3.55961904761905,0,0,0,0,0,0,3.55961904761905
Logged,E,10/10/2013,19/09/2013,21,14,0.25,9.00,0.00,3.41,0.00,0.00,0.00,,3.12857142857143,0,1.18538095238095,0,0,0,1.18538095238095,4.31395238095238
Logged,E,10/10/2013,19/09/2013,21,15,0.25,12.15,0.00,0.00,0.00,0.00,0.00,,4.22357142857143,0,0,0,0,0,0,4.22357142857143
Logged,E,10/10/2013,19/09/2013,21,16,0.25,14.84,0.00,0.00,0.00,0.00,0.00,,5.15866666666667,0,0,0,0,0,0,5.15866666666667
Logged,E,10/10/2013,19/09/2013,21,17,0.25,5.88,0.00,0.00,0.00,0.00,0.00,,2.044,0,0,0,0,0,0,2.044
Logged,E,10/10/2013,19/09/2013,21,18,0.25,16.60,0.00,0.00,0.00,0.00,0.76,,5.77047619047619,0,0,0,0,0.264190476190476,0,6.03466666666667
Logged,E,10/10/2013,19/09/2013,21,19,0.25,9.81,0.00,0.00,0.00,0.00,0.00,,3.41014285714286,0,0,0,0,0,0,3.41014285714286
Logged,E,10/10/2013,19/09/2013,21,20,0.25,6.54,15.06,0.00,0.00,0.00,0.00,,2.27342857142857,5.23514285714286,0,0,0,0,0,7.50857142857143
Logged,E,10/10/2013,19/09/2013,21,21,0.25,5.33,0.41,0.00,0.00,0.00,0.44,,1.85280952380952,0.14252380952381,0,0,0,0.152952380952381,0,2.14828571428571
Logged,E,10/10/2013,19/09/2013,21,22,0.25,7.95,0.00,0.00,0.00,0.00,0.00,,2.76357142857143,0,0,0,0,0,0,2.76357142857143
Logged,E,10/10/2013,19/09/2013,21,23,0.25,11.12,12.30,0.00,0.00,0.00,0.00,,3.86552380952381,4.27571428571429,0,0,0,0,0,8.14123809523809
Logged,E,10/10/2013,19/09/2013,21,24,0.25,6.07,0.35,0.00,0.00,0.00,0.00,,2.11004761904762,0.121666666666667,0,0,0,0,0,2.23171428571429
Logged,E,10/10/2013,19/09/2013,21,25,0.25,8.19,0.00,0.00,0.00,0.00,0.00,,2.847,0,0,0,0,0,0,2.847
Logged,B North,11/10/2013,18/09/2013,23,1,0.25,0.00,0.77,1.06,0.00,0.00,0.00,,0,0.244391304347826,0.336434782608696,0,0,0,0.336434782608696,0.580826086956522
Logged,B North,11/10/2013,18/09/2013,23,2,0.25,11.01,0.00,0.00,0.00,0.00,0.00,,3.49447826086956,0,0,0,0,0,0,3.49447826086956
Logged,B North,11/10/2013,18/09/2013,23,3,0.25,0.29,0.00,0.00,0.00,0.00,0.00,,0.09204347826087,0,0,0,0,0,0,0.09204347826087
Logged,B North,11/10/2013,18/09/2013,23,4,0.25,6.24,2.08,2.47,0.00,0.00,0.00,,1.98052173913043,0.660173913043478,0.78395652173913,0,0,0,0.78395652173913,3.42465217391304
Logged,B North,11/10/2013,18/09/2013,23,5,0.25,0.20,0.00,0.00,0.00,0.00,0.00,,0.063478260869565,0,0,0,0,0,0,0.063478260869565
Logged,B North,11/10/2013,18/09/2013,23,6,0.25,2.60,0.00,0.00,0.00,0.00,0.00,,0.825217391304348,0,0,0,0,0,0,0.825217391304348
Logged,B North,11/10/2013,18/09/2013,23,7,0.25,2.44,0.00,0.00,0.00,0.00,0.00,,0.774434782608696,0,0,0,0,0,0,0.774434782608696
Logged,B North,11/10/2013,18/09/2013,23,8,0.25,16.86,0.00,3.91,0.00,0.00,0.00,,5.35121739130435,0,1.241,0,0,0,1.241,6.59221739130435
Logged,B North,11/10/2013,18/09/2013,23,9,0.25,1.35,0.00,0.00,0.00,0.00,0.00,,0.428478260869565,0,0,0,0,0,0,0.428478260869565
Logged,B North,11/10/2013,18/09/2013,23,10,0.25,7.87,0.20,0.00,0.00,0.00,0.00,,2.49786956521739,0.063478260869565,0,0,0,0,0,2.56134782608696
Logged,B North,11/10/2013,18/09/2013,23,11,0.25,0.15,0.00,0.00,0.00,0.00,0.00,,0.047608695652174,0,0,0,0,0,0,0.047608695652174
Logged,B North,11/10/2013,18/09/2013,23,12,0.25,1.81,0.84,1.64,0.00,0.00,0.00,,0.574478260869565,0.266608695652174,0.520521739130435,0,0,0,0.520521739130435,1.36160869565217
Logged,B North,11/10/2013,18/09/2013,23,13,0.25,7.66,0.00,0.00,0.00,0.00,0.00,,2.43121739130435,0,0,0,0,0,0,2.43121739130435
Logged,B North,11/10/2013,18/09/2013,23,14,0.25,2.46,0.11,0.00,0.00,0.00,0.00,,0.780782608695652,0.034913043478261,0,0,0,0,0,0.815695652173913
Logged,B North,11/10/2013,18/09/2013,23,15,0.25,3.52,0.00,0.00,0.00,0.00,0.00,,1.11721739130435,0,0,0,0,0,0,1.11721739130435
Logged,B North,11/10/2013,18/09/2013,23,16,0.25,0.00,0.00,0.00,0.00,0.00,0.16,,0,0,0,0,0,0.050782608695652,0,0.050782608695652
Logged,B North,11/10/2013,18/09/2013,23,17,0.25,0.16,0.00,1.51,0.00,0.00,0.00,,0.050782608695652,0,0.479260869565217,0,0,0,0.479260869565217,0.530043478260869
Logged,B North,11/10/2013,18/09/2013,23,18,0.25,4.15,1.16,0.57,0.00,0.00,0.00,,1.31717391304348,0.368173913043478,0.180913043478261,0,0,0,0.180913043478261,1.86626086956522
Logged,B North,11/10/2013,18/09/2013,23,19,0.25,4.83,0.00,0.65,0.00,0.00,0.00,,1.533,0,0.206304347826087,0,0,0,0.206304347826087,1.73930434782609
Logged,B North,11/10/2013,18/09/2013,23,20,0.25,10.88,0.00,0.00,0.00,0.00,0.00,,3.45321739130435,0,0,0,0,0,0,3.45321739130435
Logged,B North,11/10/2013,18/09/2013,23,21,0.25,5.75,0.20,0.00,0.00,0.00,0.00,,1.825,0.063478260869565,0,0,0,0,0,1.88847826086957
Logged,B North,11/10/2013,18/09/2013,23,22,0.25,2.77,1.27,1.11,0.00,0.00,0.00,,0.879173913043478,0.403086956521739,0.352304347826087,0,0,0,0.352304347826087,1.6345652173913
Logged,B North,11/10/2013,18/09/2013,23,23,0.25,6.28,7.20,5.91,0.00,0.00,0.00,,1.99321739130435,2.28521739130435,1.87578260869565,0,0,0,1.87578260869565,6.15421739130435
Logged,B North,11/10/2013,18/09/2013,23,24,0.25,3.48,0.00,0.00,0.00,0.00,0.00,,1.10452173913044,0,0,0,0,0,0,1.10452173913044
Logged,B North,11/10/2013,18/09/2013,23,25,0.25,8.09,0.60,2.73,0.00,0.00,0.00,,2.56769565217391,0.190434782608696,0.866478260869565,0,0,0,0.866478260869565,3.62460869565217
Logged,LF,16/10/2013,24/09/2013,22,1,0.25,5.74,1.63,0.00,0.00,0.00,0.00,,1.90463636363636,0.540863636363636,0,0,0,0,0,2.4455
Logged,LF,16/10/2013,24/09/2013,22,2,0.25,3.52,0.00,0.00,0.00,0.00,0.00,,1.168,0,0,0,0,0,0,1.168
Logged,LF,16/10/2013,24/09/2013,22,3,0.25,6.91,0.95,0.46,0.00,0.00,0.00,,2.29286363636364,0.315227272727273,0.152636363636364,0,0,0,0.152636363636364,2.76072727272727
Logged,LF,16/10/2013,24/09/2013,22,4,0.25,7.60,0.85,0.00,0.00,0.00,0.68,,2.52181818181818,0.282045454545455,0,0,0,0.225636363636364,0,3.0295
Logged,LF,16/10/2013,24/09/2013,22,5,0.25,2.20,0.00,0.00,0.00,0.00,0.00,,0.73,0,0,0,0,0,0,0.73
Logged,LF,16/10/2013,24/09/2013,22,6,0.25,4.28,1.87,0.00,0.00,0.00,0.00,,1.42018181818182,0.6205,0,0,0,0,0,2.04068181818182
Logged,LF,16/10/2013,24/09/2013,22,7,0.25,2.93,0.00,0.00,0.00,0.00,0.00,,0.972227272727273,0,0,0,0,0,0,0.972227272727273
Logged,LF,16/10/2013,24/09/2013,22,8,0.25,1.52,0.00,0.00,0.00,0.00,1.41,,0.504363636363636,0,0,0,0,0.467863636363636,0,0.972227272727273
Logged,LF,16/10/2013,24/09/2013,22,9,0.25,17.97,0.00,0.00,0.00,0.00,0.00,,5.96277272727273,0,0,0,0,0,0,5.96277272727273
Logged,LF,16/10/2013,24/09/2013,22,10,0.25,4.73,0.00,0.00,0.00,0.00,0.00,,1.5695,0,0,0,0,0,0,1.5695
Logged,LF,16/10/2013,24/09/2013,22,11,0.25,8.36,3.08,0.00,0.00,0.00,0.00,,2.774,1.022,0,0,0,0,0,3.796
Logged,LF,16/10/2013,24/09/2013,22,12,0.25,4.24,2.08,0.00,0.00,0.00,0.00,,1.40690909090909,0.690181818181818,0,0,0,0,0,2.09709090909091
Logged,LF,16/10/2013,24/09/2013,22,13,0.25,3.41,0.23,0.00,0.00,0.00,0.00,,1.1315,0.076318181818182,0,0,0,0,0,1.20781818181818
Logged,LF,16/10/2013,24/09/2013,22,14,0.25,,,,,,,Broken,,,,,,,,
Logged,LF,16/10/2013,24/09/2013,22,15,0.25,6.81,0.00,0.00,0.00,0.00,0.00,,2.25968181818182,0,0,0,0,0,0,2.25968181818182
Logged,LF,16/10/2013,24/09/2013,22,16,0.25,2.06,0.00,0.00,0.00,0.00,0.08,,0.683545454545455,0,0,0,0,0.026545454545455,0,0.710090909090909
Logged,LF,16/10/2013,24/09/2013,22,17,0.25,1.43,0.00,0.00,0.00,0.00,0.00,,0.4745,0,0,0,0,0,0,0.4745
Logged,LF,16/10/2013,24/09/2013,22,18,0.25,2.67,0.00,0.00,3.49,0.00,0.00,,0.885954545454545,0,0,1.15804545454545,0,0,1.15804545454545,2.044
Logged,LF,16/10/2013,24/09/2013,22,19,0.25,7.14,1.71,0.00,0.00,0.00,0.00,,2.36918181818182,0.567409090909091,0,0,0,0,0,2.93659090909091
Logged,LF,16/10/2013,24/09/2013,22,20,0.25,2.40,2.21,0.00,0.00,0.00,0.00,,0.796363636363637,0.733318181818182,0,0,0,0,0,1.52968181818182
Logged,LF,16/10/2013,24/09/2013,22,21,0.25,6.45,0.00,0.00,0.00,0.00,0.00,,2.14022727272727,0,0,0,0,0,0,2.14022727272727
Logged,LF,16/10/2013,24/09/2013,22,22,0.25,3.03,0.79,0.00,0.00,0.00,1.02,,1.00540909090909,0.262136363636364,0,0,0,0.338454545454545,0,1.606
Logged,LF,16/10/2013,24/09/2013,22,23,0.25,2.86,0.77,0.00,0.00,0.00,0.00,,0.949,0.2555,0,0,0,0,0,1.2045
Logged,LF,16/10/2013,24/09/2013,22,24,0.25,13.36,0.49,0.00,0.00,0.00,0.00,,4.43309090909091,0.162590909090909,0,0,0,0,0,4.59568181818182
Logged,LF,16/10/2013,24/09/2013,22,25,0.25,3.47,5.63,0.00,0.00,0.00,0.00,,1.15140909090909,1.86813636363636,0,0,0,0,0,3.01954545454545
Logged,B North,07/11/2013,11/10/2013,27,1,0.25,11.70,0.67,3.14,0.00,0.00,0.00,,3.16333333333333,0.181148148148148,0.848962962962963,0,0,0,0.848962962962963,4.19344444444445
Logged,B North,07/11/2013,11/10/2013,27,2,0.25,6.71,0.00,0.00,0.00,0.00,0.00,,1.81418518518519,0,0,0,0,0,0,1.81418518518519
Logged,B North,07/11/2013,11/10/2013,27,3,0.25,0.41,0.00,0.00,0.00,0.00,0.00,,0.110851851851852,0,0,0,0,0,0,0.110851851851852
Logged,B North,07/11/2013,11/10/2013,27,4,0.25,11.09,0.00,1.81,0.00,0.00,0.00,,2.99840740740741,0,0.48937037037037,0,0,0,0.48937037037037,3.48777777777778
Logged,B North,07/11/2013,11/10/2013,27,5,0.25,0.30,0.00,0.00,0.00,0.00,0.00,,0.081111111111111,0,0,0,0,0,0,0.081111111111111
Logged,B North,07/11/2013,11/10/2013,27,6,0.25,4.44,0.00,0.17,0.00,0.00,0.00,,1.20044444444444,0,0.045962962962963,0,0,0,0.045962962962963,1.24640740740741
Logged,B North,07/11/2013,11/10/2013,27,7,0.25,4.26,0.00,0.64,0.00,0.00,0.00,,1.15177777777778,0,0.173037037037037,0,0,0,0.173037037037037,1.32481481481481
Logged,B North,07/11/2013,11/10/2013,27,8,0.25,1.91,0.00,4.42,0.00,0.00,2.35,,0.516407407407407,0,1.19503703703704,0,0,0.63537037037037,1.19503703703704,2.34681481481481
Logged,B North,07/11/2013,11/10/2013,27,9,0.25,2.08,0.49,0.00,0.00,0.00,0.00,,0.56237037037037,0.132481481481481,0,0,0,0,0,0.694851851851852
Logged,B North,07/11/2013,11/10/2013,27,10,0.25,8.80,0.00,0.00,0.00,0.00,0.00,,2.37925925925926,0,0,0,0,0,0,2.37925925925926
Logged,B North,07/11/2013,11/10/2013,27,11,0.25,2.27,0.00,0.00,0.00,0.00,0.00,,0.613740740740741,0,0,0,0,0,0,0.613740740740741
Logged,B North,07/11/2013,11/10/2013,27,12,0.25,12.40,0.00,0.00,0.00,0.00,0.00,,3.35259259259259,0,0,0,0,0,0,3.35259259259259
Logged,B North,07/11/2013,11/10/2013,27,13,0.25,10.46,1.47,0.11,0.00,0.00,0.00,,2.82807407407407,0.397444444444444,0.029740740740741,0,0,0,0.029740740740741,3.25525925925926
Logged,B North,07/11/2013,11/10/2013,27,14,0.25,3.49,0.00,0.38,0.00,0.00,0.00,,0.943592592592592,0,0.102740740740741,0,0,0,0.102740740740741,1.04633333333333
Logged,B North,07/11/2013,11/10/2013,27,15,0.25,5.82,0.53,1.09,0.00,0.00,0.00,,1.57355555555556,0.143296296296296,0.294703703703704,0,0,0,0.294703703703704,2.01155555555556
Logged,B North,07/11/2013,11/10/2013,27,16,0.25,0.90,0.00,0.00,0.00,0.00,0.00,,0.243333333333333,0,0,0,0,0,0,0.243333333333333
Logged,B North,07/11/2013,11/10/2013,27,17,0.25,1.60,0.00,2.12,0.00,0.00,0.00,,0.432592592592593,0,0.573185185185185,0,0,0,0.573185185185185,1.00577777777778
